fromNode	toNode	weight	direction	fromAltName	toAltName
HERC5	IFIT5	0.250822379519201	undirected	HERC5	IFIT5
HERC5	IRF7	0.0832638548502567	undirected	HERC5	IRF7
HERC5	ISG15	0.300674951759969	undirected	HERC5	ISG15
HERC5	LAP3	0.0683128091482608	undirected	HERC5	LAP3
HERC5	MX1	0.290933385940062	undirected	HERC5	MX1
HERC5	OAS1	0.113414619498259	undirected	HERC5	OAS1
HERC5	OAS3	0.282328509865431	undirected	HERC5	OAS3
HERC5	PLSCR1	0.0457396803858434	undirected	HERC5	PLSCR1
HERC5	PNPT1	0.0943648030099579	undirected	HERC5	PNPT1
HERC5	REC8	0.0480331608034852	undirected	HERC5	REC8
HERC5	RSAD2	0.369122911380926	undirected	HERC5	RSAD2
HERC5	RTP4	0.135898344327746	undirected	HERC5	RTP4
HERC5	SAMD9	0.0431062057649272	undirected	HERC5	SAMD9
HERC5	SCO2	0.0469777384487523	undirected	HERC5	SCO2
HERC5	SERPING1	0.0918970155667171	undirected	HERC5	SERPING1
HERC5	SIGLEC1	0.198360569700443	undirected	HERC5	SIGLEC1
HERC5	SP110	0.0477375182759289	undirected	HERC5	SP110
HERC5	SPATS2L	0.127392641392949	undirected	HERC5	NA
HERC5	STAT2	0.0475558845579458	undirected	HERC5	STAT2
HERC5	TMEM123	0.0500221002849101	undirected	HERC5	TMEM123
HERC5	TNFSF10	0.039284623158628	undirected	HERC5	TNFSF10
HERC5	TRIM22	0.245465668398031	undirected	HERC5	TRIM22
HERC5	USP18	0.15882931160971	undirected	HERC5	USP18
HERC5	XAF1	0.148816548533479	undirected	HERC5	XAF1
HERC5	ZCCHC2	0.117250668563512	undirected	HERC5	ZCCHC2
IFI27	IFI44	0.111041998871469	undirected	IFI27	IFI44
IFI27	IFIT1	0.114982330950825	undirected	IFI27	IFIT1
IFI27	IFIT2	0.0322500469328624	undirected	IFI27	IFIT2
IFI27	IFIT5	0.0577716379091053	undirected	IFI27	IFIT5
IFI27	IRF7	0.0235118378006826	undirected	IFI27	IRF7
IFI27	ISG15	0.113946568296701	undirected	IFI27	ISG15
IFI27	MX1	0.093542275543955	undirected	IFI27	MX1
IFI27	OAS1	0.0350094456523291	undirected	IFI27	OAS1
IFI27	OAS3	0.0960175487238411	undirected	IFI27	OAS3
IFI27	RSAD2	0.142989642381717	undirected	IFI27	RSAD2
IFI27	RTP4	0.0259402668212185	undirected	IFI27	RTP4
IFI27	SERPING1	0.0277388293468683	undirected	IFI27	SERPING1
IFI27	SIGLEC1	0.0688724867369905	undirected	IFI27	SIGLEC1
IFI27	SPATS2L	0.0411042172334388	undirected	IFI27	NA
IFI27	TRIM22	0.0308217985270076	undirected	IFI27	TRIM22
IFI27	USP18	0.0534934371993757	undirected	IFI27	USP18
IFI27	XAF1	0.0495542074755908	undirected	IFI27	XAF1
IFI27	ZCCHC2	0.0223188781532938	undirected	IFI27	ZCCHC2
IFI44	IFIT1	0.349626475003369	undirected	IFI44	IFIT1
IFI44	IFIT2	0.192203443941854	undirected	IFI44	IFIT2
IFI44	IFIT5	0.246975484219375	undirected	IFI44	IFIT5
IFI44	IRF7	0.0631954411776021	undirected	IFI44	IRF7
IFI44	ISG15	0.291915328618117	undirected	IFI44	ISG15
IFI44	LAP3	0.0578358052199505	undirected	IFI44	LAP3
IFI44	MX1	0.270950172392988	undirected	IFI44	MX1
IFI44	OAS1	0.0927642659254621	undirected	IFI44	OAS1
IFI44	OAS3	0.252783787216922	undirected	IFI44	OAS3
IFI44	PLSCR1	0.0489095567739238	undirected	IFI44	PLSCR1
IFI44	PNPT1	0.0724408335396269	undirected	IFI44	PNPT1
IFI44	REC8	0.034988584052199	undirected	IFI44	REC8
IFI44	RSAD2	0.370362217768799	undirected	IFI44	RSAD2
IFI44	RTP4	0.156040584037123	undirected	IFI44	RTP4
IFI44	SAMD9	0.0473527241558906	undirected	IFI44	SAMD9
IFI44	SCO2	0.0386129049934009	undirected	IFI44	SCO2
IFI44	SERPING1	0.0798263007043034	undirected	IFI44	SERPING1
IFI44	SIGLEC1	0.176077506528298	undirected	IFI44	SIGLEC1
IFI44	SP110	0.0306245440574785	undirected	IFI44	SP110
IFI44	SPATS2L	0.107105291944543	undirected	IFI44	NA
IFI44	STAT2	0.0380661374066977	undirected	IFI44	STAT2
IFI44	TMEM123	0.043267204071854	undirected	IFI44	TMEM123
IFI44	TNFSF10	0.0397424127945658	undirected	IFI44	TNFSF10
IFI44	TRIM22	0.209374501462363	undirected	IFI44	TRIM22
IFI44	USP18	0.133458458478226	undirected	IFI44	USP18
IFI44	XAF1	0.134069935726516	undirected	IFI44	XAF1
IFI44	ZCCHC2	0.0847992302028276	undirected	IFI44	ZCCHC2
IFIT1	IFIT2	0.213300329921068	undirected	IFIT1	IFIT2
IFIT1	IFIT5	0.268621692318924	undirected	IFIT1	IFIT5
IFIT1	IRF7	0.0859732524912645	undirected	IFIT1	IRF7
IFIT1	ISG15	0.303475571744164	undirected	IFIT1	ISG15
IFIT1	LAP3	0.0696801177233941	undirected	IFIT1	LAP3
IFIT1	MX1	0.295793880192896	undirected	IFIT1	MX1
IFIT1	OAS1	0.116370530132808	undirected	IFIT1	OAS1
IFIT1	OAS3	0.286281005160655	undirected	IFIT1	OAS3
IFIT1	PLSCR1	0.0481370222677877	undirected	IFIT1	PLSCR1
IFIT1	PNPT1	0.0857878732814898	undirected	IFIT1	PNPT1
IFIT1	REC8	0.0539579554207867	undirected	IFIT1	REC8
IFIT1	RSAD2	0.369238994888493	undirected	IFIT1	RSAD2
IFIT1	RTP4	0.145182563733263	undirected	IFIT1	RTP4
IFIT1	SAMD9	0.0472205742588185	undirected	IFIT1	SAMD9
IFIT1	SCO2	0.0491963806072104	undirected	IFIT1	SCO2
IFIT1	SERPING1	0.0942738171545311	undirected	IFIT1	SERPING1
IFIT1	SIGLEC1	0.209708851229323	undirected	IFIT1	SIGLEC1
IFIT1	SP110	0.0417106350483688	undirected	IFIT1	SP110
IFIT1	SPATS2L	0.129434761059721	undirected	IFIT1	NA
IFIT1	STAT2	0.0557567285515344	undirected	IFIT1	STAT2
IFIT1	TMEM123	0.0574839059151638	undirected	IFIT1	TMEM123
IFIT1	TNFSF10	0.0410170798586263	undirected	IFIT1	TNFSF10
IFIT1	TRIM22	0.237536523766323	undirected	IFIT1	TRIM22
IFIT1	USP18	0.161333495273093	undirected	IFIT1	USP18
IFIT1	XAF1	0.154355342441952	undirected	IFIT1	XAF1
IFIT1	ZCCHC2	0.122044816908002	undirected	IFIT1	ZCCHC2
IFIT2	IFIT5	0.168586996990553	undirected	IFIT2	IFIT5
IFIT2	IRF7	0.0260236774682193	undirected	IFIT2	IRF7
IFIT2	ISG15	0.158131897857836	undirected	IFIT2	ISG15
IFIT2	LAP3	0.0234273704448629	undirected	IFIT2	LAP3
IFIT2	MX1	0.139361445088091	undirected	IFIT2	MX1
IFIT2	OAS1	0.0353639691864948	undirected	IFIT2	OAS1
IFIT2	OAS3	0.117665585181524	undirected	IFIT2	OAS3
IFIT2	PLSCR1	0.0391974825050567	undirected	IFIT2	PLSCR1
IFIT2	PNPT1	0.0225634729171975	undirected	IFIT2	PNPT1
IFIT2	RSAD2	0.213989101512195	undirected	IFIT2	RSAD2
IFIT2	RTP4	0.0538045859155047	undirected	IFIT2	RTP4
IFIT2	SAMD9	0.0362431738635229	undirected	IFIT2	SAMD9
IFIT2	SERPING1	0.044248919487003	undirected	IFIT2	SERPING1
IFIT2	SIGLEC1	0.0904758546438109	undirected	IFIT2	SIGLEC1
IFIT2	SP110	0.0286309973315286	undirected	IFIT2	SP110
IFIT2	SPATS2L	0.0406441392195622	undirected	IFIT2	NA
IFIT2	TNFSF10	0.0515053907827232	undirected	IFIT2	TNFSF10
IFIT2	TRIM22	0.0976898565875727	undirected	IFIT2	TRIM22
IFIT2	USP18	0.0514635128603105	undirected	IFIT2	USP18
IFIT2	XAF1	0.0648995488790229	undirected	IFIT2	XAF1
IFIT2	ZCCHC2	0.0421931405739162	undirected	IFIT2	ZCCHC2
IFIT5	IRF7	0.0394879025522334	undirected	IFIT5	IRF7
IFIT5	ISG15	0.206791797808802	undirected	IFIT5	ISG15
IFIT5	LAP3	0.0384086481844673	undirected	IFIT5	LAP3
IFIT5	MX1	0.190392294176996	undirected	IFIT5	MX1
IFIT5	OAS1	0.0579592975733373	undirected	IFIT5	OAS1
